id,u_str
14254,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001101100000000000000
14255,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001101110000000000000
14256,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001110100000000000000
14257,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101101100000000000000
14258,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001001100000000000000
14259,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001010100000000000000
14260,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001010110000000000000
14261,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001100000000000000000
14262,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101000000000000000
14263,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
14264,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101110000000000000
14265,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110000000000000000
14266,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
14267,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110110000000000000
14268,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001111100000000000000
14269,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011010000100000000000000
14270,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011010001000000000000000
14271,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011010001100000000000000
14272,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011010001110000000000000
14273,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011010010100000000000000
14274,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011010010110000000000000
14275,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011010101100000000000000
14276,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011010101110000000000000
14277,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011010110100000000000000
14278,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011010110110000000000000
14279,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011011101000000000000000
14280,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011011101100000000000000
14281,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011011101110000000000000
14282,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011011110100000000000000
14283,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011011110110000000000000
14284,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101001100000000000000
14285,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101010100000000000000
14286,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101101100000000000000
14287,111010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101101110000000000000
