line,station,feature_nr,name,nunique,nunique_fault,unique,unique_fault,val_most_common,val_most_common_fault,nunique_diff,same_most_common,prod_passed,prod_passed_rel,prod_passed_fault,prod_passed_fault_rel,ratio_fault,different_most_common
3,30,3528,L3_S30_F3528,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3530,L3_S30_F3530,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3532,L3_S30_F3532,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3533,L3_S30_F3533,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3535,L3_S30_F3535,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3537,L3_S30_F3537,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3538,L3_S30_F3538,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3540,L3_S30_F3540,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3542,L3_S30_F3542,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3543,L3_S30_F3543,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3545,L3_S30_F3545,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3547,L3_S30_F3547,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3548,L3_S30_F3548,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3550,L3_S30_F3550,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3552,L3_S30_F3552,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3553,L3_S30_F3553,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3555,L3_S30_F3555,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3557,L3_S30_F3557,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3558,L3_S30_F3558,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3560,L3_S30_F3560,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3562,L3_S30_F3562,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3563,L3_S30_F3563,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3565,L3_S30_F3565,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3567,L3_S30_F3567,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3568,L3_S30_F3568,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3570,L3_S30_F3570,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3572,L3_S30_F3572,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3573,L3_S30_F3573,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3575,L3_S30_F3575,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3577,L3_S30_F3577,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3578,L3_S30_F3578,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3580,L3_S30_F3580,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3582,L3_S30_F3582,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3583,L3_S30_F3583,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3585,L3_S30_F3585,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3587,L3_S30_F3587,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3588,L3_S30_F3588,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3590,L3_S30_F3590,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3592,L3_S30_F3592,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3593,L3_S30_F3593,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3595,L3_S30_F3595,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3597,L3_S30_F3597,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3598,L3_S30_F3598,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3600,L3_S30_F3600,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3602,L3_S30_F3602,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3603,L3_S30_F3603,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3605,L3_S30_F3605,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3607,L3_S30_F3607,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3608,L3_S30_F3608,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3610,L3_S30_F3610,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3612,L3_S30_F3612,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3613,L3_S30_F3613,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3615,L3_S30_F3615,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3617,L3_S30_F3617,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3618,L3_S30_F3618,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3620,L3_S30_F3620,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3622,L3_S30_F3622,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3623,L3_S30_F3623,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3625,L3_S30_F3625,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3627,L3_S30_F3627,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3628,L3_S30_F3628,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3630,L3_S30_F3630,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3632,L3_S30_F3632,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3633,L3_S30_F3633,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3635,L3_S30_F3635,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3637,L3_S30_F3637,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3638,L3_S30_F3638,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3640,L3_S30_F3640,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3642,L3_S30_F3642,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3643,L3_S30_F3643,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3645,L3_S30_F3645,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3647,L3_S30_F3647,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3648,L3_S30_F3648,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3650,L3_S30_F3650,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3652,L3_S30_F3652,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3653,L3_S30_F3653,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3655,L3_S30_F3655,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3657,L3_S30_F3657,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3658,L3_S30_F3658,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3660,L3_S30_F3660,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3662,L3_S30_F3662,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3663,L3_S30_F3663,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3665,L3_S30_F3665,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3667,L3_S30_F3667,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3668,L3_S30_F3668,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3670,L3_S30_F3670,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3672,L3_S30_F3672,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3673,L3_S30_F3673,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3675,L3_S30_F3675,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3677,L3_S30_F3677,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3678,L3_S30_F3678,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3680,L3_S30_F3680,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3682,L3_S30_F3682,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3683,L3_S30_F3683,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3685,L3_S30_F3685,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3687,L3_S30_F3687,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3688,L3_S30_F3688,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3690,L3_S30_F3690,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3692,L3_S30_F3692,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3693,L3_S30_F3693,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3695,L3_S30_F3695,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3697,L3_S30_F3697,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3698,L3_S30_F3698,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3700,L3_S30_F3700,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3702,L3_S30_F3702,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3703,L3_S30_F3703,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3705,L3_S30_F3705,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3707,L3_S30_F3707,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3708,L3_S30_F3708,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3710,L3_S30_F3710,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3712,L3_S30_F3712,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3713,L3_S30_F3713,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3715,L3_S30_F3715,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3717,L3_S30_F3717,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3718,L3_S30_F3718,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3720,L3_S30_F3720,1,1,[ 1.],[ 1.],1.0,1.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3722,L3_S30_F3722,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3723,L3_S30_F3723,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],268435456.0,268435456.0,0,1,9,7.60297597375e-06,0,0.0,0.0,0
3,30,3725,L3_S30_F3725,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3727,L3_S30_F3727,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3728,L3_S30_F3728,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3730,L3_S30_F3730,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3732,L3_S30_F3732,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3733,L3_S30_F3733,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3735,L3_S30_F3735,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3737,L3_S30_F3737,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3738,L3_S30_F3738,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3740,L3_S30_F3740,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3742,L3_S30_F3742,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3743,L3_S30_F3743,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3745,L3_S30_F3745,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3747,L3_S30_F3747,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3748,L3_S30_F3748,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3750,L3_S30_F3750,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3752,L3_S30_F3752,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3753,L3_S30_F3753,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3755,L3_S30_F3755,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3757,L3_S30_F3757,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3758,L3_S30_F3758,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3760,L3_S30_F3760,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3762,L3_S30_F3762,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3763,L3_S30_F3763,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3765,L3_S30_F3765,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3767,L3_S30_F3767,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3768,L3_S30_F3768,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3770,L3_S30_F3770,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3772,L3_S30_F3772,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3773,L3_S30_F3773,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3775,L3_S30_F3775,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3777,L3_S30_F3777,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3778,L3_S30_F3778,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3780,L3_S30_F3780,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3782,L3_S30_F3782,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3783,L3_S30_F3783,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3785,L3_S30_F3785,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3787,L3_S30_F3787,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3788,L3_S30_F3788,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3790,L3_S30_F3790,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3792,L3_S30_F3792,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
3,30,3793,L3_S30_F3793,3,3,[  6.78864000e+05   1.34217728e+08   2.68435456e+08],[  6.78864000e+05   1.34217728e+08   2.68435456e+08],134217728.0,134217728.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3795,L3_S30_F3795,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13,1.09820764065e-05,0,0.0,0.0,0
3,30,3797,L3_S30_F3797,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
